Name;Date;Fraktion;Policy_area_1;Policy_area_2;Policy_area_3;Policy_area_4;Policy_area_5;Policy_area_6;Policy_area_7;Yes_party;No_party;Abstain_party;Absent_party;Yes_share;Party_yes;Opposition;Gov_votes;Gov_Yes;Date_new;Week;Month;Quarter;Year;Corona;Corona_dur
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;AfD;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;  0; 86;  0; 3;0,00000000; 0;TRUE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;fraktionslos;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;  0;  4;  0; 2;0,00000000; 0;TRUE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;SPD;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;144;  0;  0; 8;1,00000000; 1;FALSE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;DIE GRÜNEN;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;  2;  0; 63; 2;1,00000000; 1;TRUE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;DIE LINKE;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;  0;  3; 49;10;0,00000000; 0;TRUE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;FDP;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;  0; 80;  0; 0;0,00000000; 0;TRUE;2;1;2020-07-02;27; 7;3;2020;1;123
Nachtragshaushalt 2020: Corona Konjunktur- und Krisenbewältigungspaket;02. Juli 2020;CDU/CSU;Gesellschaftspolitik; soziale Gruppen; Öffentliche Finanzen; Steuern und Abgaben; Wirtschaft;NA;NA;242;  0;  0; 4;1,00000000; 1;FALSE;2;1;2020-07-02;27; 7;3;2020;1;123
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;AfD;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;  0; 82;  0; 9;0,00000000; 0;TRUE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;CDU/CSU;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;229;  1;  0;16;0,99565217; 1;FALSE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;DIE GRÜNEN;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;  0; 61;  0; 6;0,00000000; 0;TRUE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;DIE LINKE;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;  0; 58;  0;10;0,00000000; 0;TRUE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;FDP;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;  0; 71;  0; 7;0,00000000; 0;TRUE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;fraktionslos;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;  0;  2;  0; 0;0,00000000; 0;TRUE;2;1;2018-06-15;24; 6;2;2018;0;-625
Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten;15. Juni 2018;SPD;Ausländerpolitik; Zuwanderung; Familie; Menschenrechte;NA;NA;NA;141;  0;  0; 9;1,00000000; 1;FALSE;2;1;2018-06-15;24; 6;2;2018;0;-625
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;AfD;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;  1; 73;  0;15;0,01351351; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;CDU/CSU;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;231;  1;  0;14;0,99568966; 1;FALSE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;DIE GRÜNEN;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;  0; 64;  0; 2;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;DIE LINKE;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;  0; 62;  0; 7;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;FDP;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;  0; 68;  0; 8;0,00000000; 0;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;fraktionslos;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;  1;  0;  0; 3;1,00000000; 1;TRUE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Reform des §219a - Informationen zum Schwangerschaftsabbruch ;21. Februar 2019;SPD;Gesellschaftspolitik; soziale Gruppen; Frauen; Recht;NA;NA;NA;137;  6;  0; 9;0,95804196; 1;FALSE;2;1;2019-02-21; 8; 2;1;2019;0;-374
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;AfD;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA;  0; 72;  0;16;0,00000000; 0;TRUE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA;223;  0;  0;23;1,00000000; 1;FALSE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA; 58;  0;  0; 9;1,00000000; 1;TRUE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA;  0; 45;  0;21;0,00000000; 0;TRUE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;FDP;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA; 69;  0;  0;11;1,00000000; 1;TRUE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;fraktionslos;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA;  1;  0;  0; 2;1,00000000; 1;TRUE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung der deutsch-französischen Zusammenarbeit;26. September 2019;SPD;Außenpolitik und internationale Beziehungen; Europapolitik und Europäische Union; Verteidigung;NA;NA;NA;NA;128;  0;  0;24;1,00000000; 1;FALSE;2;1;2019-09-26;39; 9;3;2019;0;-157
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;AfD;Menschenrechte;NA;NA;NA;NA;NA;NA;  0; 80;  0;12;0,00000000; 0;TRUE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;CDU/CSU;Menschenrechte;NA;NA;NA;NA;NA;NA;209;  1;  0;36;0,99523810; 1;FALSE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;DIE GRÜNEN;Menschenrechte;NA;NA;NA;NA;NA;NA;  0;  0; 57; 9;NA;NA;TRUE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;DIE LINKE;Menschenrechte;NA;NA;NA;NA;NA;NA;  0;  0; 57;10;NA;NA;TRUE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;FDP;Menschenrechte;NA;NA;NA;NA;NA;NA;  0;  0; 66;10;NA;NA;TRUE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;fraktionslos;Menschenrechte;NA;NA;NA;NA;NA;NA;  0;  0;  0; 2;NA;NA;TRUE;2;1;2018-10-19;42;10;4;2018;0;-499
Stärkung des Menschenrechts auf Religionsfreiheit;19. Oktober 2018;SPD;Menschenrechte;NA;NA;NA;NA;NA;NA;122;  0;  0;31;1,00000000; 1;FALSE;2;1;2018-10-19;42;10;4;2018;0;-499
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;AfD;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;  0; 84;  0; 5;0,00000000; 0;TRUE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;CDU/CSU;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;232;  0;  0;14;1,00000000; 1;FALSE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;DIE GRÜNEN;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA; 60;  0;  0; 7;1,00000000; 1;TRUE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;DIE LINKE;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;  0;  1; 51;10;0,00000000; 0;TRUE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;FDP;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;  0; 68;  0;12;0,00000000; 0;TRUE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;fraktionslos;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;  0;  3;  1; 2;0,00000000; 0;TRUE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung der EU-Richtlinie: mehr Rechte für Arbeitnehmer:innen aus dem EU-Ausland;18. Juni 2020;SPD;Arbeit und Beschäftigung; Europapolitik und Europäische Union; Wirtschaft;NA;NA;NA;NA;136;  0;  0;16;1,00000000; 1;FALSE;2;1;2020-06-18;25; 6;2;2020;1;109
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;AfD;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;  0;154;  0;22;0,00000000; 0;TRUE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;CDU/CSU;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;446; 14;  0;32;0,96956522; 1;FALSE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;DIE GRÜNEN;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;132;  0;  0; 2;1,00000000; 1;TRUE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;DIE LINKE;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;  0;118;  0;18;0,00000000; 0;TRUE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;FDP;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;  0;138;  0;14;0,00000000; 0;TRUE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;fraktionslos;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;  0;  6;  0; 4;0,00000000; 0;TRUE;2;1;2019-12-19;51;12;4;2019;0;-73
Umsetzung des Klimaschutzprogramms 2030;19. Dezember 2019;SPD;Energie; Umwelt; Wirtschaft;NA;NA;NA;NA;274;  0;  0;30;1,00000000; 1;FALSE;2;1;2019-12-19;51;12;4;2019;0;-73
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;180;  0; 4;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;460;  0;  0;32;1,00000000; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 62; 58; 2;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;128;  0;10;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;152;  0;  0; 8;1,00000000; 1;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  2;  0; 2;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung Ausbildungsfortsetzung Irak;12. Dezember 2017;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;258; 20;  2;24;0,92805755; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 84;  2;  0; 4;0,97674419; 1;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;237;  0;  0; 9;1,00000000; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 63;  0; 1;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 63;  0; 6;0,00000000; 0;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 76;  0;  0; 4;1,00000000; 1;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  0;  0; 1;NA;NA;TRUE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Bundeswehrbeteiligung an NATO-Operation SEA GUARDIAN (2017);12. Dezember 2017;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;133;  6;  0;13;0,95683453; 1;FALSE;2;1;2017-12-12;50;12;4;2017;0;-810
Verlängerung der Ferkelkastration ohne Betäubung;29. November 2018;AfD;Landwirtschaft und Ernährung; Naturschutz;NA;NA;NA;NA;NA; 65;  7;  8;11;0,90277778; 1;TRUE;2;1;2018-11-29;48;11;4;2018;0;-458
Verlängerung der Ferkelkastration ohne Betäubung;29. November 2018;CDU/CSU;Landwirtschaft und Ernährung; Naturschutz;NA;NA;NA;NA;NA;224;  2;  3;17;0,99115044; 1;FALSE;2;1;2018-11-29;48;11;4;2018;0;-458
Verlängerung der Ferkelkastration ohne Betäubung;29. November 2018;DIE GRÜNEN;Landwirtschaft und Ernährung; Naturschutz;NA;NA;NA;NA;NA;  0; 62;  0; 5;0,00000000; 0;TRUE;2;1;2018-11-29;48;11;4;2018;0;-458
Verlängerung der Ferkelkastration ohne Betäubung;29. November 2018;DIE LINKE;Landwirtschaft und Ernährung; Naturschutz;NA;NA;NA;NA;NA;  0; 59;  0;10;0,00000000; 0;TRUE;2;1;2018-11-29;48;11;4;2018;0;-458
Verlängerung der Ferkelkastration ohne Betäubung;29. November 2018;SPD;Landwirtschaft und Ernährung; Naturschutz;NA;NA;NA;NA;NA;130;  9;  4; 9;0,93525180; 1;FALSE;2;1;2018-11-29;48;11;4;2018;0;-458
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 79;  0;12;0,00000000; 0;TRUE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;231;  0;  0;14;1,00000000; 1;FALSE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;DIE GRÜNEN;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  1; 63;  0; 2;0,01562500; 0;TRUE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 66;  0; 3;0,00000000; 0;TRUE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 72;  0; 7;0,00000000; 0;TRUE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;fraktionslos;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0;  2;  0; 0;0,00000000; 0;TRUE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak;18. Oktober 2018;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;129;  9;  0;12;0,93478261; 1;FALSE;2;1;2018-10-18;42;10;4;2018;0;-500
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 74;  0;15;0,00000000; 0;TRUE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;224;  0;  0;22;1,00000000; 1;FALSE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 57;  0; 9;0,00000000; 0;TRUE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 62;  0; 7;0,00000000; 0;TRUE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 68;  0;12;0,00000000; 0;TRUE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak und Syrien;24. Oktober 2019;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;118;  9;  0;20;0,92913386; 1;FALSE;2;1;2019-10-24;43;10;4;2019;0;-129
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 76;  0;14;0,00000000; 0;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;232;  0;  0;14;1,00000000; 1;FALSE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 54;  2;  0; 7;0,96428571; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 67;  0; 2;0,00000000; 0;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 69;  0;  0;11;1,00000000; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  1;  0;  0; 1;1,00000000; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (2019-2020);28. Juni 2019;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;137;  0;  0;15;1,00000000; 1;FALSE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;AfD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  1; 76;  0;14;0,01298701; 0;TRUE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;CDU/CSU;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;233;  0;  0;13;1,00000000; 1;FALSE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;DIE GRÜNEN;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 53;  3;  0; 7;0,94642857; 1;TRUE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;DIE LINKE;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  0; 54;  0;13;0,00000000; 0;TRUE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;FDP;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA; 75;  0;  0; 5;1,00000000; 1;TRUE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;fraktionslos;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;  2;  0;  0; 0;1,00000000; 1;TRUE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR);14. Juni 2018;SPD;Außenpolitik und internationale Beziehungen;NA;NA;NA;NA;NA;NA;144;  0;  0; 9;1,00000000; 1;FALSE;2;1;2018-06-14;24; 6;2;2018;0;-626
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 44;  0; 7;0,00000000; 0;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;157;  0;  0;11;1,00000000; 1;FALSE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 39;  1;  0; 2;0,97500000; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 45;  0; 0;0,00000000; 0;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
Verlängerung des Bundeswehreinsatzes im Libanon (2019-2020);28. Juni 2019;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 46;  0;  0; 8;1,00000000; 1;TRUE;2;1;2019-06-28;26; 6;2;2019;0;-247
